# Light curves of Betelgeuse in 0.45-13.5 micron measured with images taken by 
# the Himawari-8 meteorological satellite (after binning). 
# Last updated on 2023-07-20T13:30:02
# 
# Original paper: 
#   Daisuke Taniguchi, Kazuya Yamazaki, and Shinsuke Uno
#   "The Great Dimming of Betelgeuse seen by the Himawari-8 meteorological satellite"
#   Nature Astronomy, 6, 930 (2022)
#   DOI: 10.1038/s41550-022-01680-5
# 
# Column descriptions: 
#   1st column: Mean of observation dates in each bin in UTC (accuracy of 10 min). 
#   2nd column: First observation date in each bin in UTC (accuracy of 10 min). 
#   3rd column: Last observation date in each bin in UTC (accuracy of 10 min). 
#   The others: Spectral irradiance of each band and its standard error [nW/m^2/micron]. 
# 
#Mean date (UTC),First date (UTC),Last date (UTC) ,Band 01    ,01_err    ,Band 02    ,02_err    ,Band 03    ,03_err    ,Band 04    ,04_err    ,Band 05    ,05_err    ,Band 06    ,06_err    ,Band 07    ,07_err    ,Band 08    ,08_err    ,Band 09    ,09_err    ,Band 10    ,10_err    ,Band 11    ,11_err    ,Band 12    ,12_err    ,Band 13    ,13_err    ,Band 14    ,14_err    ,Band 15    ,15_err    ,Band 16    ,16_err    
2021-06-29 22:23,2021-06-27 13:50,2021-07-02 13:30, 8.8390E+00,1.0417E+00, 1.4026E+01,1.3958E+00, 2.7044E+01,1.0780E+00, 7.0167E+01,4.1696E+00, 5.1643E+01,2.4524E+00, 2.1272E+01,7.8302E-01, 3.0862E+00,1.5579E-01, 4.8895E-01,2.2276E-02, 3.8087E-01,2.5515E-02, 2.6158E-01,4.0604E-02, 8.5450E-02,7.2249E-02, 2.3705E-01,3.3838E-02, 4.1737E-02,6.7841E-02, 1.1403E-01,3.5814E-02, 4.2498E-02,5.7172E-02, 1.5639E-01,1.8765E-01
2021-07-05 18:06,2021-07-02 14:10,2021-07-07 13:50, 1.1105E+01,1.5360E+00, 1.4477E+01,7.0923E-01, 3.0071E+01,1.3874E+00, 7.4283E+01,4.9585E+00, 5.2383E+01,2.2619E+00, 2.2304E+01,1.0305E+00, 3.1982E+00,6.5640E-02, 4.3071E-01,1.8306E-02, 3.7499E-01,1.7242E-02, 2.6895E-01,2.3417E-02, 1.7394E-01,6.9651E-02, 1.8576E-01,2.2289E-02, 1.8402E-01,6.1598E-02, 9.7391E-02,3.6996E-02, 2.9626E-02,4.1777E-02, 6.7651E-02,1.3130E-01
2021-07-16 01:22,2021-07-09 13:00,2021-07-22 12:10, 8.6107E+00,1.0990E+00, 1.5702E+01,1.0105E+00, 3.0440E+01,1.2020E+00, 7.2984E+01,2.4241E+00, 5.1950E+01,1.8651E+00, 2.1905E+01,3.9088E-01, 3.0596E+00,1.2583E-01, 5.1437E-01,4.5690E-02, 3.2308E-01,5.6992E-02, 3.2424E-01,3.8808E-02, 1.6869E-01,4.2962E-02, 1.7926E-01,3.2313E-02, 1.9534E-01,6.4640E-02, 1.1785E-01,4.2708E-02, 6.1600E-02,5.6801E-02, 2.5380E-02,8.9996E-02
2021-07-28 05:44,2021-07-22 12:50,2021-08-04 11:20, 9.9401E+00,2.0086E+00, 1.5672E+01,1.2615E+00, 3.0982E+01,1.4817E+00, 7.2945E+01,4.2313E+00, 5.2365E+01,2.1025E+00, 2.2147E+01,4.3660E-01, 3.2057E+00,1.6034E-01, 5.1530E-01,3.9091E-02, 3.5373E-01,3.7869E-02, 3.1172E-01,3.9315E-02, 1.8495E-01,4.1422E-02, 2.0379E-01,4.6702E-02, 2.0405E-01,1.0280E-01, 1.2687E-01,5.1627E-02, 1.7712E-02,4.0313E-02, 1.9499E-02,1.9887E-01
2021-08-13 17:33,2021-08-04 12:00,2021-08-22 10:10, 1.1328E+01,9.5495E-01, 1.7071E+01,1.2742E+00, 3.0301E+01,1.1720E+00, 7.4968E+01,2.6117E+00, 5.3696E+01,1.5713E+00, 2.1464E+01,3.4553E-01, 3.1431E+00,4.8676E-02, 5.3827E-01,2.7395E-02, 3.3388E-01,3.3755E-02, 2.4930E-01,3.6619E-02, 1.9232E-01,1.4657E-02, 2.5671E-01,3.5202E-02, 9.5111E-02,6.7883E-02, 1.2564E-01,5.4749E-02, 2.9242E-02,4.9958E-02, 5.1202E-03,1.5237E-01
2021-08-29 03:44,2021-08-22 10:50,2021-09-06 09:10, 9.5824E+00,1.9874E+00, 1.6334E+01,4.3750E-01, 3.1477E+01,1.5096E+00, 7.0814E+01,5.5947E+00, 5.6359E+01,1.3870E+00, 2.2828E+01,4.6860E-01, 3.3026E+00,1.1053E-01, 5.0935E-01,1.3426E-02, 3.6978E-01,1.1742E-02, 2.2997E-01,5.6795E-02, 1.2086E-01,9.8980E-02, 2.3700E-01,3.7208E-02, 1.7708E-01,2.8824E-02, 7.6681E-02,2.2800E-02, 2.9172E-02,4.9677E-02,-7.5235E-02,1.4366E-01
2021-09-14 22:44,2021-09-06 09:50,2021-09-24 08:00, 1.1169E+01,8.6678E-01, 1.6642E+01,1.3751E+00, 3.2177E+01,9.2702E-01, 7.7983E+01,4.4850E+00, 5.3467E+01,2.1909E+00, 2.3037E+01,9.1501E-01, 3.1384E+00,8.9278E-02, 5.1461E-01,4.0493E-02, 3.9789E-01,2.9053E-02, 3.3872E-01,4.7810E-02, 1.0768E-01,7.8173E-02, 2.3164E-01,6.0109E-02, 8.1855E-02,9.0998E-02, 1.0087E-01,1.6962E-02, 7.9706E-02,5.6922E-02,-3.3930E-02,1.2549E-01
2021-09-30 08:30,2021-09-24 08:40,2021-10-04 08:00, 8.8912E+00,1.3044E+00, 1.6733E+01,1.8760E+00, 3.0568E+01,1.1439E+00, 7.3655E+01,7.9348E+00, 5.4770E+01,4.1407E+00, 2.2934E+01,9.6538E-01, 3.0371E+00,1.8928E-01, 5.6829E-01,5.8060E-02, 3.8218E-01,2.6821E-02, 2.8014E-01,4.3425E-02, 7.3363E-02,4.3177E-02, 2.0920E-01,5.8811E-02, 1.6747E-01,8.1483E-02, 1.0034E-01,4.1320E-02, 9.4739E-02,7.6235E-02, 1.6028E-01,9.6952E-02
2021-10-13 22:27,2021-10-07 07:10,2021-10-22 06:10, 1.0966E+01,1.0188E+00, 1.5786E+01,1.7339E+00, 3.2595E+01,9.0168E-01, 7.6999E+01,4.9792E+00, 5.2179E+01,2.5482E+00, 2.4190E+01,1.3529E+00, 3.2347E+00,1.1777E-01, 5.3180E-01,8.0437E-02, 4.2129E-01,4.4374E-02, 3.1637E-01,3.2238E-02, 1.6762E-01,4.2298E-02, 2.3718E-01,2.8008E-02, 1.1936E-01,3.9988E-02, 1.8766E-01,1.3879E-02, 3.6306E-02,3.3633E-02, 2.4799E-01,9.0812E-02
2021-10-28 06:40,2021-10-22 06:50,2021-11-01 06:10, 9.4368E+00,1.5247E+00, 1.5413E+01,1.4285E+00, 3.2386E+01,1.3761E+00, 7.5634E+01,5.4027E+00, 5.1721E+01,1.2467E+00, 2.4161E+01,6.6124E-01, 3.1307E+00,1.0031E-01, 4.9787E-01,1.9906E-02, 3.7971E-01,6.2497E-02, 3.3932E-01,3.7875E-02, 2.0538E-01,4.1508E-02, 2.1268E-01,3.8577E-02, 1.6387E-01,5.3955E-02, 8.0952E-02,6.5772E-02, 5.6268E-02,4.6203E-02, 1.8187E-03,1.2156E-01
2021-11-11 19:18,2021-11-06 05:10,2021-11-19 04:20, 1.0797E+01,2.2924E+00, 1.5499E+01,1.0616E+00, 3.2387E+01,1.1070E+00, 7.7384E+01,3.1463E+00, 5.2599E+01,6.6625E-01, 2.2695E+01,8.7380E-01, 3.1909E+00,6.8726E-02, 5.6004E-01,5.0653E-02, 3.9755E-01,6.2957E-02, 2.9636E-01,3.1675E-02, 2.2252E-01,9.5421E-02, 2.1070E-01,1.9554E-02, 1.9630E-01,3.4058E-02, 1.4998E-01,3.0366E-02, 6.2876E-02,7.1499E-02,-9.7135E-02,1.2079E-01
2021-11-27 16:35,2021-11-24 04:00,2021-12-04 03:20, 9.1557E+00,1.5341E+00, 1.5448E+01,1.2948E+00, 2.9938E+01,8.1595E-01, 8.1370E+01,3.9650E+00, 5.6544E+01,2.9147E+00, 2.3269E+01,7.6407E-01, 3.2996E+00,4.2449E-02, 5.1002E-01,2.9243E-02, 3.4527E-01,3.7793E-02, 3.5369E-01,8.7935E-02, 2.2616E-01,6.2982E-02, 2.0260E-01,4.5871E-02, 1.7147E-01,5.7572E-02, 2.0132E-01,4.0675E-02, 1.4395E-01,4.4575E-02, 3.5939E-01,2.6449E-01
2021-12-12 10:45,2021-12-04 04:00,2021-12-19 02:20, 9.0905E+00,5.1369E-01, 1.3894E+01,9.5395E-01, 2.7361E+01,1.3755E+00, 7.3381E+01,3.7035E+00, 5.4645E+01,2.9928E+00, 2.2732E+01,5.6188E-01, 3.1859E+00,9.7335E-02, 5.3358E-01,2.2298E-02, 3.6811E-01,3.3306E-02, 3.1365E-01,4.0271E-02, 1.7462E-01,7.8409E-02, 1.1878E-01,4.4329E-02, 2.1600E-01,6.6548E-02, 6.8398E-02,2.6538E-02, 1.2414E-01,4.9094E-02, 6.3669E-02,1.2700E-01
2021-12-22 18:50,2021-12-20 03:00,2021-12-27 01:50, 1.0439E+01,5.5474E-01, 1.3009E+01,1.2051E+00, 2.7402E+01,1.5646E+00, 7.1721E+01,6.5147E+00, 5.2569E+01,2.5003E+00, 2.2362E+01,6.7593E-01, 3.2501E+00,9.1163E-02, 5.5141E-01,7.3154E-03, 3.8571E-01,4.1525E-02, 3.5241E-01,5.2486E-02, 1.5867E-01,4.0955E-02, 1.9706E-01,5.8519E-02, 1.3684E-01,2.4881E-02, 1.5245E-01,5.1000E-02, 6.6617E-02,4.2782E-02, 5.7750E-02,1.4763E-01
2021-12-31 02:27,2021-12-27 02:30,2022-01-03 01:20, 8.5412E+00,1.0180E+00, 1.4118E+01,1.1663E+00, 2.8641E+01,6.9852E-01, 7.2582E+01,4.9108E+00, 5.2763E+01,1.2201E+00, 2.1872E+01,6.5895E-01, 3.1702E+00,9.2359E-02, 5.6921E-01,4.5183E-02, 4.0498E-01,5.0284E-02, 3.5580E-01,7.7293E-02, 1.5097E-01,4.5970E-02, 2.6357E-01,3.2292E-02, 2.1560E-01,6.5996E-02, 1.0139E-01,2.7698E-02, 3.6060E-02,4.7545E-02, 3.1801E-02,1.2589E-01
2022-01-12 23:26,2022-01-06 01:10,2022-01-19 00:20, 8.9213E+00,7.9035E-01, 1.4117E+01,9.1194E-01, 2.7427E+01,1.1123E+00, 7.5443E+01,4.8169E+00, 5.1530E+01,1.7330E+00, 2.2012E+01,4.6658E-01, 3.1439E+00,7.1306E-02, 5.6601E-01,6.7796E-02, 4.0366E-01,1.7998E-02, 3.2580E-01,3.1497E-02, 1.9354E-01,6.2221E-02, 2.0669E-01,6.6970E-02, 1.4545E-01,5.2519E-02, 1.0560E-01,4.0756E-02, 1.1217E-01,4.6180E-02, 2.1511E-01,1.7114E-01
2022-01-27 09:36,2022-01-19 01:00,2022-02-03 00:00, 1.0656E+01,1.3393E+00, 1.5291E+01,1.8925E+00, 3.1143E+01,9.6237E-01, 7.6746E+01,4.3318E+00, 5.3533E+01,3.8281E+00, 2.2446E+01,6.2738E-01, 3.2201E+00,9.5062E-02, 5.9622E-01,7.8782E-02, 3.8230E-01,4.5956E-02, 3.2223E-01,5.2803E-02, 1.3499E-01,1.0492E-01, 1.9707E-01,4.4629E-02, 1.8505E-01,4.3800E-02, 9.6019E-02,7.6371E-02, 5.6265E-02,3.0743E-02, 8.3272E-03,2.5017E-01
2022-02-15 02:16,2022-02-05 23:10,2022-02-20 22:50, 1.2705E+01,1.1061E+00, 1.5497E+01,2.1502E+00, 3.4040E+01,7.1096E-01, 8.2052E+01,3.8429E+00, 5.3247E+01,2.1017E+00, 2.2802E+01,7.3631E-01, 3.1719E+00,5.6390E-02, 4.7145E-01,1.5899E-02, 4.4635E-01,4.2512E-02, 3.6971E-01,4.7645E-02, 2.1341E-01,4.2336E-02, 1.6627E-01,1.2527E-01, 1.5115E-01,5.0314E-02, 7.1992E-02,4.0295E-02, 1.2039E-01,4.8734E-02,-5.4748E-02,1.5380E-01
2022-03-02 14:21,2022-02-25 21:50,2022-03-07 21:50, 1.1587E+01,1.2914E+00, 1.6586E+01,1.0865E+00, 3.6953E+01,1.6779E+00, 8.0456E+01,3.4266E+00, 5.2126E+01,1.7824E+00, 2.1345E+01,4.5240E-01, 3.1248E+00,7.0557E-02, 4.9915E-01,6.7539E-02, 3.6454E-01,7.9927E-02, 3.0081E-01,3.7890E-02, 1.6308E-01,3.4227E-02, 1.3610E-01,1.8777E-02, 5.7949E-02,2.5610E-02, 1.6610E-01,7.4126E-02, 6.4369E-02,2.0791E-02, 1.5986E-01,6.7244E-02
2022-03-16 11:12,2022-03-10 21:00,2022-03-20 21:00, 1.1313E+01,1.4765E+00, 1.9223E+01,1.5894E+00, 3.3741E+01,2.6208E+00, 7.8531E+01,4.6717E+00, 5.2238E+01,1.6837E+00, 2.3341E+01,8.3347E-01, 3.1040E+00,1.3442E-01, 5.5546E-01,3.2478E-02, 3.5162E-01,3.1317E-02, 3.3666E-01,3.0637E-02, 2.2772E-01,4.9370E-02, 2.2442E-01,7.5178E-02, 1.1939E-01,6.0973E-02, 8.5825E-02,7.4155E-02, 3.4924E-02,2.5395E-02,-3.3394E-02,9.4379E-02
2022-03-31 00:23,2022-03-25 20:00,2022-04-07 19:10, 1.3285E+01,1.6256E+00, 1.9207E+01,2.3528E+00, 3.9689E+01,1.4581E+00, 8.8160E+01,4.8186E+00, 5.4959E+01,2.9505E+00, 2.3201E+01,1.4748E+00, 3.3375E+00,8.0530E-02, 5.7348E-01,1.8902E-02, 4.4541E-01,4.4093E-02, 2.8011E-01,3.7684E-02, 2.0312E-01,5.4498E-02, 1.7705E-01,5.6925E-02, 2.1666E-01,2.4562E-02, 1.2819E-01,2.9645E-02, 6.3552E-02,3.8867E-02, 2.2334E-02,1.8658E-01
2022-04-15 12:38,2022-04-09 19:40,2022-04-22 18:10, 1.1561E+01,1.4202E+00, 2.0153E+01,1.2178E+00, 3.7114E+01,1.5429E+00, 8.2215E+01,6.5894E+00, 5.1803E+01,2.4186E+00, 2.2818E+01,7.7765E-01, 3.1414E+00,8.6084E-02, 5.8683E-01,2.1106E-02, 3.6531E-01,2.7068E-02, 3.2210E-01,2.6048E-02, 7.8084E-02,6.3267E-02, 2.4906E-01,3.6209E-02, 1.2444E-01,4.8092E-02, 1.6150E-01,6.8311E-02, 7.3876E-02,6.3761E-02,-9.5167E-02,1.1575E-01
2022-05-04 02:59,2022-04-22 18:50,2022-05-15 16:40, 1.1921E+01,1.2204E+00, 1.8192E+01,1.3496E+00, 3.4534E+01,9.9471E-01, 8.4884E+01,6.3873E+00, 5.3574E+01,2.1120E+00, 2.1762E+01,7.6008E-01, 3.1643E+00,6.9962E-02, 5.7972E-01,4.3029E-02, 3.5955E-01,7.7329E-02, 3.2440E-01,4.7910E-02, 1.4052E-01,4.5695E-02, 1.8485E-01,6.3842E-02, 1.5105E-01,3.7482E-02, 1.1921E-01,3.8216E-02, 7.6068E-02,3.6258E-02, 1.1613E-01,1.8052E-01
2022-05-22 02:36,2022-05-17 16:30,2022-05-25 16:40, 1.2274E+01,1.1027E+00, 1.7120E+01,1.7393E+00, 3.4906E+01,2.6136E+00, 7.9996E+01,5.3598E+00, 5.6395E+01,2.1836E+00, 2.1278E+01,4.8538E-01, 3.2872E+00,1.1479E-01, 5.6686E-01,3.9822E-02, 4.3883E-01,5.3729E-02, 2.5032E-01,6.9892E-02, 1.7176E-01,4.0955E-02, 1.9304E-01,7.5550E-02, 1.4386E-01,3.5335E-02, 1.4255E-01,3.8049E-02, 7.1461E-02,4.6412E-02,-1.3786E-01,2.0685E-01
2022-06-01 16:25,2022-05-30 15:40,2022-06-04 16:00, 1.0918E+01,1.7339E+00, 1.6713E+01,9.6730E-01, 3.2311E+01,4.5104E-01, 7.6023E+01,2.1395E+00, 5.2408E+01,2.2736E+00, 2.2698E+01,7.7312E-01, 3.0854E+00,5.0116E-02, 5.3884E-01,6.6987E-02, 3.4012E-01,5.5721E-02, 2.8346E-01,3.4625E-02, 5.3613E-02,6.1067E-02, 2.1070E-01,3.7688E-02, 2.1394E-01,6.6378E-02, 5.3533E-02,3.1016E-02, 5.7973E-02,5.2091E-02, 6.9315E-02,1.0603E-01
2022-06-11 10:16,2022-06-06 15:10,2022-06-16 14:30, 1.0975E+01,9.2063E-01, 1.5132E+01,1.7342E+00, 2.9595E+01,1.1915E+00, 7.1848E+01,3.2437E+00, 5.3925E+01,1.6427E+00, 2.1831E+01,5.3844E-01, 3.1115E+00,7.0244E-02, 5.0822E-01,1.7009E-02, 3.4046E-01,4.0861E-02, 3.0988E-01,4.9391E-02, 1.5805E-01,4.2175E-02, 2.8070E-01,3.9151E-02, 2.0097E-01,3.2945E-02, 9.9845E-02,3.0042E-02, 1.1631E-01,4.6230E-02, 1.1595E-01,2.0339E-01
2022-06-20 07:08,2022-06-17 14:30,2022-06-22 14:50, 1.1880E+01,1.8471E+00, 1.6908E+01,1.8072E+00, 3.0643E+01,1.2448E+00, 8.0812E+01,3.7584E+00, 5.2798E+01,2.1239E+00, 2.2007E+01,6.9011E-01, 3.1386E+00,7.6761E-02, 4.9289E-01,2.6106E-02, 3.5376E-01,7.7157E-02, 3.4282E-01,3.4220E-02, 1.4569E-01,9.9074E-02, 1.2473E-01,5.4930E-02, 2.8049E-01,6.3612E-02, 1.6586E-01,3.8021E-02, 5.9126E-02,3.8968E-02, 3.8670E-02,6.7402E-02
2022-06-28 17:35,2022-06-24 14:00,2022-07-02 14:10, 9.5412E+00,1.5874E+00, 1.5423E+01,8.9817E-01, 2.9505E+01,1.3425E+00, 7.4322E+01,2.9903E+00, 5.2251E+01,1.4752E+00, 2.2100E+01,8.5525E-01, 3.0578E+00,1.0679E-01, 5.3264E-01,4.9732E-02, 4.0381E-01,5.8139E-02, 2.7419E-01,3.5445E-02, 1.7722E-01,5.3576E-02, 2.2175E-01,2.4102E-02, 2.1354E-01,4.8415E-02, 3.0781E-02,2.8273E-02, 7.6672E-02,2.3608E-02,-2.7817E-02,1.1771E-01
2022-07-11 18:57,2022-07-05 13:20,2022-07-20 12:20, 8.8042E+00,1.1015E+00, 1.5766E+01,1.1297E+00, 2.9604E+01,1.4741E+00, 6.9972E+01,2.3689E+00, 5.3770E+01,1.5021E+00, 2.1535E+01,7.5780E-01, 3.2211E+00,6.4952E-02, 5.1804E-01,2.3848E-02, 3.4444E-01,6.6341E-02, 3.0359E-01,5.6743E-02, 1.4875E-01,5.7865E-02, 2.3868E-01,1.1087E-01, 1.0993E-01,4.3847E-02, 1.3757E-01,5.0138E-02, 8.7693E-02,5.6332E-02, 5.7122E-02,5.8879E-02
2022-07-30 09:02,2022-07-20 13:00,2022-08-07 11:10, 1.2048E+01,1.1267E+00, 1.7545E+01,1.0257E+00, 3.1975E+01,1.8906E+00, 7.8712E+01,5.1048E+00, 5.7682E+01,1.4773E+00, 2.2097E+01,3.4741E-01, 3.2990E+00,5.8265E-02, 5.3271E-01,2.8822E-02, 3.8667E-01,5.3865E-02, 3.4546E-01,7.6917E-02, 7.7838E-02,6.6746E-02, 2.0731E-01,3.7137E-02, 1.5096E-01,5.1250E-02, 1.3893E-01,6.9487E-02, 1.4152E-01,4.8059E-02, 5.4599E-02,1.1688E-01
2022-08-14 08:30,2022-08-09 11:40,2022-08-22 10:10, 1.2130E+01,1.6552E+00, 1.9262E+01,1.9729E+00, 3.1226E+01,1.5902E+00, 8.4061E+01,6.4803E+00, 5.4470E+01,1.2098E+00, 2.2869E+01,9.0666E-01, 3.1377E+00,1.0873E-01, 5.4244E-01,3.3172E-02, 3.8824E-01,6.9158E-02, 2.9856E-01,4.1540E-02, 1.0545E-01,4.5462E-02, 1.7475E-01,3.4968E-02, 5.7176E-02,5.6833E-02, 1.3248E-01,4.4767E-02, 5.2564E-02,1.3854E-02,-5.8604E-03,1.4824E-01
2022-08-28 17:24,2022-08-22 10:50,2022-09-04 09:20, 1.1708E+01,1.6238E+00, 1.9810E+01,7.3449E-01, 3.8965E+01,2.1598E+00, 7.5723E+01,4.2567E+00, 5.4118E+01,1.5100E+00, 2.3069E+01,7.0530E-01, 3.2044E+00,1.4477E-01, 5.1429E-01,2.7542E-02, 4.0668E-01,5.8675E-02, 3.1716E-01,4.5683E-02, 1.3411E-01,3.6494E-02, 2.3241E-01,5.2088E-02, 1.7206E-01,5.2828E-02, 5.9582E-02,2.2396E-02, 9.2014E-02,5.9259E-02, 1.5320E-01,7.8203E-02
2022-09-12 15:41,2022-09-06 09:50,2022-09-19 08:20, 1.3067E+01,1.2660E+00, 1.7158E+01,1.3655E+00, 3.6098E+01,7.8884E-01, 8.1050E+01,6.0528E+00, 5.5998E+01,1.9735E+00, 2.2850E+01,1.0181E+00, 3.3159E+00,1.5343E-01, 6.1131E-01,6.0634E-02, 3.4440E-01,4.8111E-02, 3.6690E-01,3.9105E-02, 1.4936E-01,3.8071E-02, 2.3158E-01,4.3207E-02, 1.1825E-01,3.1943E-02, 6.9711E-02,2.7615E-02, 5.2792E-02,4.4057E-02, 5.2867E-02,1.4398E-01
2022-09-27 18:51,2022-09-22 08:10,2022-10-04 08:00, 1.2449E+01,1.3973E+00, 1.7683E+01,1.1758E+00, 3.4006E+01,1.0442E+00, 8.5266E+01,7.8350E+00, 5.6499E+01,2.0234E+00, 2.4092E+01,1.0898E+00, 3.2443E+00,1.4426E-01, 5.4468E-01,4.0616E-02, 3.2306E-01,4.1141E-02, 3.4497E-01,5.3728E-02, 1.2859E-01,9.5647E-02, 2.3800E-01,4.3907E-02, 2.0288E-01,4.7253E-02, 1.2655E-01,4.0419E-02, 7.2668E-02,4.2342E-02, 5.6281E-03,9.4754E-02
2022-10-10 23:45,2022-10-07 07:10,2022-10-17 06:30, 1.1663E+01,1.7303E+00, 1.7616E+01,5.4833E-01, 3.6409E+01,1.4290E+00, 7.9404E+01,5.8667E+00, 5.4537E+01,3.4777E+00, 2.2350E+01,6.4339E-01, 3.2043E+00,4.6859E-02, 5.8963E-01,5.3147E-03, 3.8255E-01,5.1786E-02, 3.2862E-01,4.3932E-02, 2.0244E-01,3.9983E-02, 1.6392E-01,4.5527E-02, 2.6257E-02,7.2570E-02, 1.7671E-01,3.4810E-02, 3.2188E-02,8.7732E-02,-2.5666E-02,1.0167E-01
2022-10-25 17:01,2022-10-20 06:20,2022-11-01 06:10, 1.2656E+01,8.6261E-01, 1.9602E+01,8.4877E-01, 3.8658E+01,2.0996E+00, 9.1178E+01,5.0097E+00, 5.4872E+01,2.2962E+00, 2.3846E+01,5.5316E-01, 3.3072E+00,1.5208E-01, 5.5250E-01,6.4415E-02, 3.9628E-01,6.4673E-02, 2.6817E-01,1.7817E-02, 1.8186E-01,5.5017E-02, 2.4882E-01,6.8154E-02, 1.3329E-01,4.5687E-02, 8.3108E-02,3.1047E-02, 7.5406E-02,5.2929E-02,-1.0385E-01,1.0012E-01
2022-11-08 16:04,2022-11-04 05:20,2022-11-14 04:40, 1.4438E+01,1.4899E+00, 1.9977E+01,1.8373E+00, 4.1420E+01,2.2415E+00, 8.1892E+01,4.0655E+00, 5.8971E+01,1.6276E+00, 2.3937E+01,1.3469E+00, 3.2077E+00,1.2228E-01, 6.0104E-01,2.5671E-02, 3.6788E-01,3.6902E-02, 3.6629E-01,2.0728E-02, 6.3714E-02,7.2885E-02, 2.0749E-01,4.3090E-02, 1.4424E-01,3.5637E-02, 1.2494E-01,3.4955E-02, 8.7330E-02,4.2198E-02,-7.2246E-02,9.3824E-02
2022-11-23 10:53,2022-11-14 05:20,2022-12-02 03:30, 1.4494E+01,1.0459E+00, 2.0962E+01,1.5679E+00, 4.1950E+01,8.8840E-01, 8.7682E+01,4.6641E+00, 6.1032E+01,4.3893E+00, 2.3971E+01,9.2975E-01, 3.3785E+00,1.2002E-01, 5.1624E-01,4.1151E-02, 4.3302E-01,9.1700E-02, 3.2268E-01,5.1963E-02, 1.3812E-01,4.2860E-02, 1.6799E-01,6.2617E-02, 1.8212E-01,3.6027E-02, 1.2009E-01,3.5940E-02, 9.4756E-02,5.0863E-02, 5.4758E-02,8.4306E-02
