# Light curves of Mira in 0.45-13.5 micron measured with images taken by 
# the Himawari-8 meteorological satellite. 
# Last updated on 2024-06-07T01:13:01
# 
# Original paper: 
#   Daisuke Taniguchi, Kazuya Yamazaki, and Shinsuke Uno
#   "The Great Dimming of Betelgeuse seen by the Himawari-8 meteorological satellite"
#   Nature Astronomy, 6, 930 (2022)
#   DOI: 10.1038/s41550-022-01680-5
# 
# Column descriptions: 
#   1st column: Observation date in UTC (accuracy of 10 min). 
#   The others: Spectral irradiance of each band [nW/m^2/micron]. 
# 
#Date (UTC)     ,Band 01    ,Band 02    ,Band 03    ,Band 04    ,Band 05    ,Band 06    ,Band 07    ,Band 08    ,Band 09    ,Band 10    ,Band 11    ,Band 12    ,Band 13    ,Band 14    ,Band 15    ,Band 16    
2020-07-15 09:50, 2.6396E+00, 5.3228E-01, 2.5257E+00, 6.0534E+00, 7.4758E+00, 3.8395E+00, 9.2692E-01, 2.2425E-01, 1.7533E-01,-4.6668E-02, 1.3062E-02, 1.7321E-01,-9.3548E-02, 6.9746E-02, 9.7370E-03,-1.9802E-01
2020-07-18 08:30, 5.4283E+00, 1.4448E+00, 1.7442E+00, 3.6661E+00, 6.8564E+00,-----------, 8.6877E-01, 2.2612E-01, 1.3435E-01, 4.0685E-02, 1.1624E-01,-----------, 1.2747E-01,-3.7979E-02, 5.1119E-02, 3.8255E-02
2020-07-20 09:30, 3.1529E+00, 2.2121E-01, 1.8882E+00, 1.8153E+00, 8.3245E+00, 3.4769E+00, 8.6964E-01, 2.0725E-01, 1.2979E-01, 1.3309E-01, 1.7182E-02, 1.2876E-01, 9.1275E-02, 6.7011E-02,-1.9512E-01,-4.5906E-01
2020-07-25 09:10, 5.0830E-01,-1.3134E-01, 2.2663E+00, 2.1883E+00, 7.4092E+00, 3.6252E+00, 8.1583E-01, 1.0839E-01,-3.4156E-02, 3.1112E-02, 1.4214E-01, 1.6402E-01,-1.4444E-01,-1.0941E-01, 5.2902E-02,-3.1504E-02
2020-07-30 08:50,-9.8713E-01, 6.2214E-02, 2.5141E+00, 3.7407E+00, 7.9194E+00, 4.0592E+00, 8.7702E-01,-----------,-----------,-----------,-----------,-----------,-----------,-4.0550E-03,-----------,-----------
2020-07-31 07:40,-----------,-----------,-----------,-----------,-----------,-----------, 8.3028E-01,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------
2020-08-05 07:20,-4.5292E+00, 1.8250E+00,-2.6455E+00, 4.5862E+00, 8.0434E+00, 4.1541E+00, 9.6011E-01, 1.6681E-01,-----------, 4.4564E-02, 1.3380E-01,-----------,-8.1388E-03, 3.4183E-02, 1.8993E-01, 8.4978E-01
2020-08-06 07:10,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------
2020-08-10 07:00,-1.5986E+00, 1.4171E+00, 1.4181E+00, 4.3731E+00, 1.0120E+01, 4.1678E+00, 8.7510E-01, 1.8874E-01, 2.0038E-01, 1.6992E-01, 8.5911E-02, 7.6643E-02, 2.7398E-01, 6.4276E-02, 3.5297E-02, 4.5681E-01
2020-08-12 08:00, 2.4752E+00, 1.9909E+00, 2.5002E+00, 1.3459E+01, 8.2981E+00, 3.6142E+00, 8.5525E-01, 2.0182E-01, 1.0930E-01, 8.8549E-02,-2.4992E-02, 3.5256E-02, 3.2965E-01, 4.9233E-02,-1.0954E-01, 2.1153E-01
2020-08-15 06:40, 2.4531E+00, 2.1429E-01, 1.1547E-01, 6.7319E+00, 7.7599E+00, 3.7409E+00, 8.2136E-01, 2.8405E-01, 1.1158E-01, 1.6513E-01, 2.4992E-02, 3.1157E-01, 5.8605E-02, 3.3478E-02, 1.1076E-01, 5.1756E-02
2020-08-17 07:40, 1.8343E+00, 3.8504E+00, 1.4895E+00, 5.7017E+00, 7.1663E+00, 3.4330E+00, 9.2549E-01, 7.1011E-02,-2.2771E-03, 1.9967E-03,-7.9663E-02, 1.4102E-01, 2.1098E-01,-3.4189E-02, 8.2764E-02, 2.9704E-01
2020-08-22 07:20, 6.9247E-01, 3.2282E+00, 3.1171E+00, 9.2080E+00, 9.4076E+00, 3.4553E+00, 8.7320E-01, 2.4854E-01,-1.5939E-02, 1.5781E-01, 1.9838E-01, 8.8906E-02, 1.3830E-01, 5.6633E-02, 1.1198E-01, 4.5906E-01
2020-08-27 07:00, 9.2083E-01,-4.2167E+00, 2.9292E+00, 5.5678E+00, 8.5926E+00, 3.8559E+00, 9.6941E-01,-----------,-----------,-----------,-----------,-----------,-----------, 2.0428E-01,-----------,-----------
2020-08-28 05:50,-----------,-----------,-----------,-----------,-----------,-----------, 8.7577E-01,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------
2020-09-02 05:30, 4.4463E+00,-1.7143E+00, 3.6620E+00, 6.2133E+00, 9.3545E+00, 4.5096E+00, 8.8728E-01, 2.1864E-01,-----------, 1.3931E-01,-4.5298E-02,-----------, 2.6388E-01, 1.7098E-01, 5.1839E-02,-----------
2020-09-07 05:10, 5.1438E+00,-1.1752E+00,-1.0326E+00, 8.2524E+00, 1.0595E+01, 4.5480E+00, 1.0020E+00, 2.8965E-01, 1.9127E-01, 1.8683E-01, 2.4992E-02, 2.6762E-01, 1.4212E-01, 1.7429E-01, 5.4771E-02,-3.8255E-02
2020-09-09 06:10,-1.4861E+00,-----------, 3.1685E+00, 1.0874E+01, 1.0257E+01, 4.5041E+00, 9.5715E-01, 7.8834E-02, 1.2896E-01, 9.2139E-02, 3.2958E-01, 1.9161E-01,-2.5040E-02, 1.6514E-01, 3.0428E-02, 2.6553E-01
2020-09-12 04:50, 4.1368E+00, 2.7582E+00, 1.1329E+00, 1.2697E+01, 1.1179E+01, 4.9001E+00, 8.6163E-01, 3.8309E-01, 7.5143E-02, 2.2616E-01,-4.0686E-02, 1.5635E-01, 1.1281E-01, 4.9233E-02, 2.6777E-02,-3.6455E-01
2020-09-14 05:50,-1.5175E+00,-4.1061E+00, 2.0586E+00, 1.2255E+01, 9.6379E+00, 5.0863E+00, 1.0463E+00, 2.5415E-01, 3.1691E-02, 2.2018E-01, 1.0622E-01,-1.5329E-02, 9.8163E-02, 4.6497E-02, 1.7040E-01, 6.0758E-02
2020-09-19 05:30, 5.2230E+00, 4.4449E+00, 2.9257E+00, 1.4213E+01, 1.1055E+01, 4.1800E+00, 9.5790E-01, 3.4758E-01, 1.9810E-01, 2.1898E-01, 3.7488E-02, 6.7446E-02, 1.0539E-01, 1.3538E-01, 1.0102E-01,-1.1476E-01
2020-09-24 05:10,-6.4827E-01,-2.9449E-02, 1.4794E+00, 9.3604E+00, 1.2845E+01, 5.1987E+00, 1.0535E+00,-----------,-----------,-----------,-----------,-----------,-----------, 1.4472E-01,-----------,-----------
2020-09-25 04:00,-----------,-----------,-----------,-----------,-----------,-----------, 1.0249E+00,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------
2020-09-30 03:40, 2.4924E+00, 3.0774E+00, 4.6853E+00, 1.0050E+01, 1.1941E+01, 6.0970E+00, 1.0033E+00,-----------,-----------,-----------,-----------,-----------,-----------, 1.6974E-01,-----------,-----------
2020-10-05 03:20,-9.6340E-01, 2.0323E+00, 6.0311E-01, 1.4174E+01, 1.2414E+01, 5.9981E+00, 1.0627E+00, 3.4011E-01, 1.1573E-01, 1.4855E-01, 9.2159E-02, 2.3822E-01, 2.3442E-01, 5.2367E-02, 1.6873E-01,-4.5006E-03
2020-10-10 03:00,-1.6428E+00, 4.2513E+00, 5.0572E+00, 6.4975E+00, 1.2677E+01, 5.2072E+00, 1.0757E+00, 1.9808E-01, 3.3700E-01, 9.4532E-02, 1.3277E-01, 1.9621E-01,-4.8349E-02, 2.6394E-01,-8.2764E-02,-3.0154E-01
2020-10-12 04:00, 1.0682E+00, 6.1632E+00, 4.7315E+00, 1.0519E+01, 1.4315E+01, 5.8663E+00, 1.0861E+00, 2.6910E-01, 2.4364E-01, 2.7471E-01, 5.4670E-02, 3.2650E-01, 1.9200E-01,-1.8917E-10, 1.2658E-01,-1.8002E-02
2020-10-17 03:40, 7.0720E-01, 8.1570E-01, 4.9903E+00, 1.4096E+01, 1.5322E+01, 6.4430E+00, 1.1334E+00, 2.5975E-01, 8.1974E-02, 1.2445E-01, 2.6710E-01, 1.2813E-01, 5.9719E-02, 8.2054E-02, 1.0224E-01, 4.0505E-01
2020-10-22 03:20, 9.6971E+00, 3.9541E+00,-1.7317E+00, 9.4673E+00, 1.4829E+01, 5.7695E+00, 1.1212E+00, 1.9995E-01, 4.0987E-02,-----------,-----------,-----------, 1.2643E-01, 8.0081E-02,-----------,-----------
2020-10-28 01:50,-5.8344E+00, 1.7282E-01, 2.3594E+00, 1.5006E+01, 1.3713E+01, 5.7365E+00, 1.1693E+00,-----------,-----------,-----------,-----------,-----------,-----------,-3.6075E-02,-----------,-----------
2020-11-02 01:30, 2.1584E+00, 2.9033E-01, 1.3484E+00, 1.5080E+01, 1.2703E+01, 6.8770E+00, 1.2006E+00, 3.1581E-01, 1.6395E-01, 2.5249E-01, 1.3121E-01, 3.7110E-01, 3.0328E-01, 1.5590E-01,-1.9717E-01, 1.2294E-02
2020-11-07 01:10,-3.6462E+00, 2.8549E+00, 2.1822E+00, 8.1423E+00, 1.3748E+01, 6.7587E+00, 1.1388E+00, 2.4854E-01, 1.2296E-01, 1.3761E-01, 2.1556E-01, 2.2080E-01, 1.3186E-01, 2.5300E-01,-3.6514E-03, 5.0181E-01
2020-11-09 02:10, 2.2468E+00, 7.6040E-01,-1.7220E+00, 8.4975E+00, 1.2508E+01, 5.8663E+00, 1.1233E+00, 4.3915E-01, 2.4364E-01,-2.3932E-02, 6.4042E-02, 1.7015E-01, 9.6252E-02, 8.6476E-02, 7.5462E-02,-4.2755E-02
2020-11-12 00:50,-1.9522E+00,-3.3734E+00, 5.9340E+00, 1.0498E+01, 1.4236E+01,-----------, 1.2545E+00, 2.7096E-01, 2.1404E-01, 9.8122E-02, 2.8505E-01,-----------, 2.3911E-02, 8.7755E-02, 9.8587E-02, 2.6553E-01
2020-11-14 01:50,-2.1437E+00, 5.5993E-01, 1.7892E+00, 1.2927E+01, 1.4333E+01, 6.6451E+00, 1.1598E+00, 2.9526E-01, 1.3207E-01, 2.2275E-01,-5.0788E-02, 1.1190E-01, 3.5003E-01,-8.2054E-03, 1.2171E-01, 7.6510E-02
2020-11-19 01:30, 3.7349E+00, 3.8780E+00,-1.4728E+00, 1.4231E+01, 1.6339E+01, 6.3975E+00, 1.2886E+00, 3.1021E-01, 2.6186E-01, 2.3693E-01, 6.8488E-02,-----------, 2.3369E-01, 4.6010E-02, 1.8048E-02, 3.4654E-01
2020-11-24 01:10,-----------,-----------,-----------,-----------,-----------,-----------, 1.2131E+00,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------
2020-11-25 00:00,-----------,-----------,-----------, 1.0635E+01, 1.3323E+01, 6.6354E+00, 1.2419E+00,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------
2020-11-29 23:40,-2.2689E+00, 3.0278E+00, 2.4981E+00, 7.9788E+00, 1.6551E+01, 7.1736E+00, 1.3632E+00, 3.4384E-01, 1.9355E-01, 2.0340E-01, 1.5329E-01, 2.1070E-01, 1.1142E-01, 1.3812E-01, 2.9211E-02,-1.6427E-01
2020-12-04 23:20,-1.5470E-01,-4.9771E-01,-1.9812E+00, 7.6840E+00, 1.5139E+01, 7.0747E+00, 1.3020E+00, 2.6723E-01, 3.7116E-01, 9.6926E-02, 1.9213E-01, 1.2863E-01, 4.2488E-02, 2.8719E-02, 1.0102E-01, 1.4402E-01
2020-12-07 00:20,-1.9301E+00,-1.5070E+00,-1.6819E-01, 8.6254E+00, 1.2526E+01, 6.3551E+00, 1.1882E+00, 2.4736E-01, 1.5484E-01, 1.2923E-01, 1.2652E-01, 1.5635E-01, 1.8314E-01, 2.2018E-01, 7.4245E-02,-2.4978E-01
2020-12-09 23:00, 7.1457E-01, 2.0876E+00, 5.9694E-01, 1.0073E+01, 1.4156E+01,-----------, 1.3009E+00, 2.7283E-01, 2.3909E-01, 1.2445E-01, 1.1372E-01, 2.2929E-01, 1.5304E-01, 6.4151E-02,-1.4605E-02, 2.2503E-02
2020-12-12 00:00,-1.6280E+00, 4.8389E-02, 6.2282E-01, 4.0320E+00, 1.3553E+01, 6.3222E+00, 1.2967E+00, 1.9622E-01, 1.4118E-01, 1.8350E-01,-6.2480E-03,-3.9788E-02, 2.0201E-02, 8.7525E-02, 3.0428E-02, 6.3008E-02
2020-12-16 23:40,-1.0903E+00, 2.0323E+00,-1.1228E+00, 9.7480E+00, 1.5759E+01, 6.1833E+00, 1.3347E+00, 2.1005E-01, 5.6926E-02, 1.6665E-01,-4.6860E-03,-----------,-3.7307E-02, 1.8862E-01, 9.0067E-02,-2.8354E-01
2020-12-21 23:20,-----------,-----------,-----------, 5.0658E+00,-----------,-----------, 1.2056E+00,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------
2020-12-22 22:10,-----------,-----------,-----------, 1.5842E+01,-----------,-----------, 1.2362E+00,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------
2020-12-27 21:50,-8.8400E-02,-3.7951E+00, 9.9097E-01, 7.9582E+00, 1.1126E+01, 6.6463E+00, 1.1569E+00, 2.3359E-01, 1.8058E-01, 2.4052E-01,-6.4042E-02, 1.4530E-01, 1.9062E-01, 1.3978E-01,-4.8387E-03, 1.0126E-01
2021-01-01 21:30, 1.9743E+00,-2.0047E-01, 8.0896E-01, 4.4613E+00, 1.3624E+01, 5.3434E+00, 1.3005E+00, 3.4198E-01, 1.0930E-01, 2.0582E-01, 1.5084E-01, 4.7230E-02,-1.0305E-01, 9.9833E-02,-8.6416E-02,-1.4852E-01
2021-01-03 22:30,-1.2750E-01,-----------, 2.2174E+00, 7.2364E+00, 1.2359E+01, 6.6572E+00, 1.1843E+00, 1.2147E-01, 1.8875E-01,-5.2664E-02, 3.0098E-01, 1.3642E-01, 2.1881E-01,-1.9855E-03, 7.7896E-02,-2.7003E-02
2021-01-06 21:10,-3.6143E+00, 2.4871E+00,-2.3365E-02, 7.8616E+00, 1.2260E+01, 6.8631E+00, 1.3680E+00, 1.5323E-01, 1.3890E-01, 1.5676E-01, 1.2965E-01, 1.5942E-01, 2.0365E-01, 2.7215E-01, 9.1284E-02, 2.0253E-02
2021-01-08 22:10, 1.7238E+00, 2.1548E+00, 1.1651E+00,-5.6839E-02, 1.4864E+01, 6.1794E+00, 1.1958E+00, 2.4106E-01, 2.7489E-01, 2.5966E-01, 1.0580E-01, 1.3642E-01, 2.7984E-01, 6.9746E-02,-8.1547E-02,-3.1504E-02
2021-01-13 21:50, 1.1124E+00, 1.4033E+00, 1.1053E+00, 4.9912E+00, 1.5047E+01, 6.0695E+00, 1.2295E+00, 2.4142E-01, 1.0725E-01, 8.6064E-02,-5.7794E-02, 3.9854E-02, 8.0874E-02, 1.1898E-01, 8.8746E-02,-2.3178E-01
2021-01-18 21:30,-3.7275E+00, 7.1201E-01, 4.9409E-01,-4.4384E+00, 1.2898E+01, 5.6303E+00, 1.1907E+00,-----------,-----------,-----------,-----------,-----------,-----------, 1.0282E-01,-----------,-----------
2021-01-24 20:00,-2.2100E-01, 1.6245E+00, 2.8882E+00, 6.6715E+00, 1.0612E+01, 5.5218E+00, 1.2093E+00, 2.3546E-01, 1.3792E-01, 2.1399E-01, 2.2181E-01,-----------, 2.4188E-01, 2.4145E-01, 2.2800E-01, 4.5006E-02
2021-01-29 19:40, 1.6660E+00,-3.4564E-01,-2.8155E+00, 3.6129E+00, 1.2186E+01, 6.4548E+00, 1.1157E+00, 2.4667E-01, 2.1414E-01, 1.6035E-01,-1.4058E-02, 6.7658E-02,-6.2283E-02, 7.9319E-02, 8.1547E-02, 1.1251E-02
2021-02-03 19:20,-3.6854E+00, 3.1729E+00,-3.8897E+00, 2.4263E+00, 1.0314E+01, 6.9844E+00, 1.2616E+00, 1.7566E-01, 2.5048E-02, 2.6289E-01, 9.0597E-02, 5.0584E-02,-1.4651E-02, 1.3676E-03, 4.9902E-02,-1.1026E-01
2021-02-05 20:20, 1.4861E+00,-6.2214E-02,-7.2394E-01, 1.3038E+00, 1.2526E+01, 6.0750E+00, 1.2000E+00, 1.8687E-01, 2.0493E-01, 2.8479E-01,-3.2802E-02, 8.7373E-02, 1.4651E-02, 1.4086E-01,-6.3290E-02,-6.7508E-03
2021-02-08 19:00,-1.4319E+00, 3.0416E-01,-1.5539E+00,-----------, 1.0030E+01,-----------, 1.0675E+00, 2.2669E-01, 1.7061E-01,-----------,-----------,-----------,-----------,-----------, 7.0593E-02, 2.4753E-02
2021-02-10 20:00,-1.0590E-01,-1.3825E+00, 3.4676E+00, 2.6679E+00, 9.5671E+00, 5.7125E+00, 1.2116E+00, 2.2051E-01, 1.5677E-01, 1.8308E-01, 2.2962E-01, 1.1037E-01, 1.0253E-01, 5.3218E-03, 1.9839E-01,-1.1251E-02
2021-02-15 19:40, 7.3955E-01,-6.7053E-01, 6.0215E-01, 2.7887E+00, 8.3092E+00, 5.6564E+00, 1.1559E+00, 2.3357E-01, 2.7634E-01, 8.4959E-02, 6.0083E-02,-----------, 2.9254E-01, 6.3031E-02, 6.1008E-02, 3.2179E-01
2021-02-21 18:10,-4.6566E-10,-4.9080E-01, 2.2171E-01, 3.3322E+00, 1.2331E+01, 5.7674E+00, 1.0954E+00, 2.7102E-01,-----------,-----------,-----------,-----------, 1.0542E-01, 9.0449E-02,-----------,-----------
2021-02-26 17:50,-5.3823E+00, 1.3134E+00, 1.8005E+00, 3.0267E+00, 1.1020E+01, 5.6292E+00, 1.1605E+00, 1.8313E-01,-7.7966E-02, 9.6743E-02, 1.4995E-01,-8.8478E-02,-1.2747E-01,-1.4360E-01, 1.6616E-01, 7.2009E-02
2021-03-03 17:30,-3.5065E+00,-6.9818E-01, 1.0225E+00, 4.0356E+00, 1.0595E+01, 5.7125E+00, 1.1886E+00, 2.7096E-01, 2.5048E-01, 1.6394E-01, 3.1240E-02, 6.8979E-02, 1.0402E-01, 5.4703E-02, 1.4605E-02,-1.1926E-01
2021-03-05 18:30, 1.1097E+00,-2.0600E+00, 1.0048E+00,-9.6982E-01, 1.0971E+01, 5.7400E+00, 1.1862E+00, 1.7930E-01, 1.1841E-01, 4.5352E-01, 4.6860E-03, 1.5635E-01, 6.4465E-02, 1.5590E-01, 1.4299E-01, 1.0801E-01
2021-03-08 17:10,-2.1805E+00,-3.8642E+00,-2.2076E+00,-7.4748E+00, 9.5706E+00,-----------, 1.1323E+00, 1.4389E-01, 1.4118E-01, 3.7909E-02, 1.7696E-02,-----------,-1.3319E-03,-7.9226E-02,-1.9474E-02, 1.3952E-01
2021-03-10 18:10, 1.0313E+00, 1.1337E+00,-6.2464E-02, 4.4832E+00, 9.2836E+00, 5.6880E+00, 1.1756E+00, 1.6818E-01, 3.4156E-02,-5.2233E-02, 7.1852E-02, 1.1190E-01, 2.2986E-01,-9.5730E-02,-1.8257E-02, 4.5006E-03
2021-03-15 17:50, 1.2597E+00, 1.3272E+00, 1.3064E+00, 9.9114E-01, 9.4963E+00, 5.9592E+00, 1.1265E+00, 1.7514E-01, 8.4251E-02, 1.8906E-01, 1.1246E-01,-----------, 3.1980E-01,-4.5130E-02, 1.6581E-01, 7.4259E-02
2021-03-20 17:30,-----------,-----------,-----------,-----------,-----------,-----------, 9.9442E-01,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------
2021-03-21 16:20,-----------,-----------,-----------, 3.4104E-01,-----------, 5.3500E+00, 1.0163E+00,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------
